"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Mendengarkan para wakil petani yang menyampaikan berbagai persoalan reforma agraria, soal redistribusi lahan, perhutanan sosial, masyarakat transmigrasi, dll, kemarin di istana. Hasil pertemuan ini akan saya tindak lanjuti selekas mungkin dengan langkah-langkah yang nyata.","None","None","None","None","None","None","None","Mendengarkan para wakil petani yang menyampaikan berbagai persoalan reforma agraria, soal redistribusi lahan, perhutanan sosial, masyarakat transmigrasi, dll, kemarin di istana. Hasil pertemuan ini akan saya tindak lanjuti selekas mungkin dengan langkah-langkah yang nyata.","","None","",16709,"None","None","None","2019-09-25 02:16","None","None","None","None","None",2381,"","1176681804935442432","","positive",1979,"Joko Widodo","jokowi"
"None","None","Untuk mereka yang bekerja dalam senyap... Terima kasih.","None","None","None","None","None","None","None","Untuk mereka yang bekerja dalam senyap... Terima kasih.","","None","",38992,"None","None","None","2019-09-24 07:10","None","None","None","None","None",2774,"","1176393331791683585","","neutral",8177,"Joko Widodo","jokowi"
"None","None","Susunan balok biru kuning bendung Sungai Gugubali di Pulau Morotai ini adalah teknologi Bendung Modular yang dikembangkan Kementerian PUPR. Lebarnya 30 m untuk mengairi daerah irigasi seluas 300 ha. Inovasi teknologi ini bermanfaat untuk daerah terpencil seperti Pulau Morotai.","None","None","None","None","None","None","None","Susunan balok biru kuning bendung Sungai Gugubali di Pulau Morotai ini adalah teknologi Bendung Modular yang dikembangkan Kementerian PUPR. Lebarnya 30 m untuk mengairi daerah irigasi seluas 300 ha. Inovasi teknologi ini bermanfaat untuk daerah terpencil seperti Pulau Morotai.","","None","",9684,"None","None","None","2019-09-23 04:46","None","None","None","None","None",837,"","1175994905857970177","","negative",1096,"Joko Widodo","jokowi"
"None","None","Indonesia merajai ganda putra turnamen bulutangkis China Open 2019 di Changzhou, Tiongkok. Di final yang berlangsung kemarin, Marcus Fernaldi Gideon/Kevin Sanjaya Sukamuljo menjadi juara mengalahkan seniornya, Hendra Setiawan/Mohammad Ahsan. Selamat kepada duo Minions!","None","None","None","None","None","None","None","Indonesia merajai ganda putra turnamen bulutangkis China Open 2019 di Changzhou, Tiongkok. Di final yang berlangsung kemarin, Marcus Fernaldi Gideon/Kevin Sanjaya Sukamuljo menjadi juara mengalahkan seniornya, Hendra Setiawan/Mohammad Ahsan. Selamat kepada duo Minions!","","None","",17480,"None","None","None","2019-09-22 23:17","None","None","None","None","None",438,"","1175912111551049728","","positive",2777,"Joko Widodo","jokowi"
"None","None","Jalan Tol Jakarta-Cikampek II yang hampir rampung adalah jembatan terpanjang di Indonesia. Membentang 36,4 km di atas ruas Tol Jakarta-Cikampek, seluruhnya konstruksi layang yang ditunjang 9.000 tiang pancang. Insya Allah, Japek II beroperasi pada akhir November 2019.","None","None","None","None","None","None","None","Jalan Tol Jakarta-Cikampek II yang hampir rampung adalah jembatan terpanjang di Indonesia. Membentang 36,4 km di atas ruas Tol Jakarta-Cikampek, seluruhnya konstruksi layang yang ditunjang 9.000 tiang pancang. Insya Allah, Japek II beroperasi pada akhir November 2019.","","None","",12786,"None","None","None","2019-09-22 08:53","None","None","None","None","None",987,"","1175694508333228033","","neutral",1760,"Joko Widodo","jokowi"
"None","None","Pesawat Hercules C-130 terbang di atas Riau dan CN295 di udara Kalimantan, hari Rabu dan Jumat kemarin, menyemai garam di lintasan awan, Syukur Alhamdulillah, operasi modifikasi cuaca ini berhasil menurunkan hujan yang membasahi hutan-hutan Riau dan Kalimantan yang disasar.","None","None","None","None","None","None","None","Pesawat Hercules C-130 terbang di atas Riau dan CN295 di udara Kalimantan, hari Rabu dan Jumat kemarin, menyemai garam di lintasan awan, Syukur Alhamdulillah, operasi modifikasi cuaca ini berhasil menurunkan hujan yang membasahi hutan-hutan Riau dan Kalimantan yang disasar.","","None","",15444,"None","None","None","2019-09-22 05:50","None","None","None","None","None",1256,"","1175648637440811009","","positive",3765,"Joko Widodo","jokowi"
"None","None","Jalan-jalan pagi di sekitar Istana Bogor bersama Jan Ethes, melihat kuda, kambing, dan rusa merumput di pelataran. Ngomong-ngomong, Jan Ethes paling suka binatang apa?","None","None","None","None","None","None","None","Jalan-jalan pagi di sekitar Istana Bogor bersama Jan Ethes, melihat kuda, kambing, dan rusa merumput di pelataran. Ngomong-ngomong, Jan Ethes paling suka binatang apa?","","None","",33390,"None","None","None","2019-09-21 12:24","None","None","None","None","None",6997,"","1175385322223472640","","positive",5440,"Joko Widodo","jokowi"
"None","None","Mencermati masukan dari berbagai kalangan mengenai RUU KUHP, masih terdapat sejumlah materi yang butuh pendalaman. Terdapat kurang lebih 14 pasal yang masih harus kita tinjau. Sikap pemerintah adalah menunda pengesahan RUU KUHP.","None","None","None","None","None","None","None","Mencermati masukan dari berbagai kalangan mengenai RUU KUHP, masih terdapat sejumlah materi yang butuh pendalaman. Terdapat kurang lebih 14 pasal yang masih harus kita tinjau. Sikap pemerintah adalah menunda pengesahan RUU KUHP.","","None","",19862,"None","None","None","2019-09-20 10:26","None","None","None","None","None",2280,"","1174993140266217473","","negative",5325,"Joko Widodo","jokowi"
"None","None","Interiornya bagus dan bersih. Ada yang mirip kabin pesawat. Itulah gerbong kereta penumpang untuk Bandara Soekarno-Hatta, antarkota, LRT di Palembang, bahkan diekspor ke Bangladesh dan Filipina. Gerbong-gerbong kereta dibuat di mana? Saksikan liputan ini ","None","None","None","None","None","None","None","Interiornya bagus dan bersih. Ada yang mirip kabin pesawat. Itulah gerbong kereta penumpang untuk Bandara Soekarno-Hatta, antarkota, LRT di Palembang, bahkan diekspor ke Bangladesh dan Filipina. Gerbong-gerbong kereta dibuat di mana? Saksikan liputan ini ","","None","",13010,"None","None","None","2019-09-20 02:56","None","None","None","None","None",712,"","1174879923145588736","","positive",2137,"Joko Widodo","jokowi"
"None","None","Bersama Ibu Sinta Nuriyah Wahid, Ibu Omi Komariah Madjid, serta para tokoh multikultural bangsa dalam Forum Titik Temu di Jakarta, siang ini. Kemajemukan membuat kita kaya imajinasi untuk berinovasi, semakin matang, dan menjadi satu bagian tak terpisahkan dari kemajuan ekonomi.","None","None","None","None","None","None","None","Bersama Ibu Sinta Nuriyah Wahid, Ibu Omi Komariah Madjid, serta para tokoh multikultural bangsa dalam Forum Titik Temu di Jakarta, siang ini. Kemajemukan membuat kita kaya imajinasi untuk berinovasi, semakin matang, dan menjadi satu bagian tak terpisahkan dari kemajuan ekonomi.","","None","",6135,"None","None","None","2019-09-18 08:21","None","None","None","None","None",367,"","1174236951509123074","","positive",645,"Joko Widodo","jokowi"
"None","None","Meninjau lokasi kebakaran hutan dan lahan Riau, langsung di darat dan dari udara, kemarin. Semua harus aktif mencegah kebakaran: kepala desa, camat, bupati, babinsa, babinkamtibmas, polsek, koramil ... semuanya.","None","None","None","None","None","None","None","Meninjau lokasi kebakaran hutan dan lahan Riau, langsung di darat dan dari udara, kemarin. Semua harus aktif mencegah kebakaran: kepala desa, camat, bupati, babinsa, babinkamtibmas, polsek, koramil ... semuanya.","","None","",23743,"None","None","None","2019-09-18 08:05","None","None","None","None","None",1394,"","1174232994485350400","","neutral",4798,"Joko Widodo","jokowi"
"None","None","Penanganan kebakaran hutan dan lahan di Pelalawan, Riau, hari ini. Sudah tiba 5.600 personil tambahan, water bombing digelar dengan 52 pesawat, dan pesawat penyemai hari ini akan membuat hujan buatan di lapangan. Meski, yang paling benar adalah pencegahan sebelum kejadian.","None","None","None","None","None","None","None","Penanganan kebakaran hutan dan lahan di Pelalawan, Riau, hari ini. Sudah tiba 5.600 personil tambahan, water bombing digelar dengan 52 pesawat, dan pesawat penyemai hari ini akan membuat hujan buatan di lapangan. Meski, yang paling benar adalah pencegahan sebelum kejadian.","","None","",43262,"None","None","None","2019-09-17 06:58","None","None","None","None","None",3305,"","1173853757433532416","","positive",12525,"Joko Widodo","jokowi"
"None","None","Semalam di Pekanbaru, saya meminta BNPB memperluas cakupan hujan buatan seraya menambah pasukan dan petugas pemadam. Kedua, menindak tegas para pelaku pembakaran, dari korporasi atau individu. Ketiga, pencegahan agar titik api yang sudah diketahui tidak membesar dan meluas.","None","None","None","None","None","None","None","Semalam di Pekanbaru, saya meminta BNPB memperluas cakupan hujan buatan seraya menambah pasukan dan petugas pemadam. Kedua, menindak tegas para pelaku pembakaran, dari korporasi atau individu. Ketiga, pencegahan agar titik api yang sudah diketahui tidak membesar dan meluas.","","None","",16178,"None","None","None","2019-09-17 01:37","None","None","None","None","None",1128,"","1173772905227833344","","positive",3362,"Joko Widodo","jokowi"
"None","None","Mendarat di Pangkalan TNI AU Roesmin Nurjadin di Pekanbaru, Riau, dengan Pesawat Kepresidenan Indonesia-1 selepas magrib tadi. Malam ini juga di Pekanbaru, saya langsung menggelar rapat terbatas mengenai kebakaran hutan dan lahan.","None","None","None","None","None","None","None","Mendarat di Pangkalan TNI AU Roesmin Nurjadin di Pekanbaru, Riau, dengan Pesawat Kepresidenan Indonesia-1 selepas magrib tadi. Malam ini juga di Pekanbaru, saya langsung menggelar rapat terbatas mengenai kebakaran hutan dan lahan.","","None","",20703,"None","None","None","2019-09-16 12:58","None","None","None","None","None",1853,"","1173581908896124928","","neutral",4915,"Joko Widodo","jokowi"
"None","None","Pemerintah akan mengajukan banyak revisi UU terkait perizinan dan investasi yang memungkinkan keleluasaan Indonesia bergerak lebih jauh dan bersaing dengan negara lain. Dihitung-hitung, ada kurang lebih 74 UU.","None","None","None","None","None","None","None","Pemerintah akan mengajukan banyak revisi UU terkait perizinan dan investasi yang memungkinkan keleluasaan Indonesia bergerak lebih jauh dan bersaing dengan negara lain. Dihitung-hitung, ada kurang lebih 74 UU.","","None","",8185,"None","None","None","2019-09-16 11:35","None","None","None","None","None",1395,"","1173560958309957632","","positive",1023,"Joko Widodo","jokowi"
"None","None","KPK harus tetap memegang peran sentral dalam pemberantasan korupsi. Harus didukung dengan kewenangan dan kekuatan yang memadai dan lebih kuat. Saya telah menugaskan dua menteri untuk menyampaikan sikap dan pandangan pemerintah terkait substansi di revisi UU KPK inisiatif DPR.","None","None","None","None","None","None","None","KPK harus tetap memegang peran sentral dalam pemberantasan korupsi. Harus didukung dengan kewenangan dan kekuatan yang memadai dan lebih kuat. Saya telah menugaskan dua menteri untuk menyampaikan sikap dan pandangan pemerintah terkait substansi di revisi UU KPK inisiatif DPR.","","None","",18033,"None","None","None","2019-09-13 06:49","None","None","None","None","None",2263,"","1172401918527672320","","positive",3117,"Joko Widodo","jokowi"
"None","None","Sebulan ke depan, saya ingin menyelesaikan masalah perbaikan ekosistem investasi. Seluruh kementerian saya minta menginventarisasi semua regulasi yang menghambat investasi, juga perusahaan-perusahaan mancanegara yang sudah berkomitmen tapi mengalami kendala di lapangan.","None","None","None","None","None","None","None","Sebulan ke depan, saya ingin menyelesaikan masalah perbaikan ekosistem investasi. Seluruh kementerian saya minta menginventarisasi semua regulasi yang menghambat investasi, juga perusahaan-perusahaan mancanegara yang sudah berkomitmen tapi mengalami kendala di lapangan.","","None","",10804,"None","None","None","2019-09-13 03:00","None","None","None","None","None",1689,"","1172344262756691969","","negative",1165,"Joko Widodo","jokowi"
"None","None","Jasad Bapak BJ Habibie telah terbaring di liang lahat nomor 120 di TMP Kalibata, berdampingan dengan pusara belahan jiwanya, mendiang Ibu Ainun Habibie. Terima kasih Pak Habibie. Engkau seorang negarawan, juga ilmuwan yang meyakini bahwa tanpa cinta kecerdasan itu berbahaya.","None","None","None","None","None","None","None","Jasad Bapak BJ Habibie telah terbaring di liang lahat nomor 120 di TMP Kalibata, berdampingan dengan pusara belahan jiwanya, mendiang Ibu Ainun Habibie. Terima kasih Pak Habibie. Engkau seorang negarawan, juga ilmuwan yang meyakini bahwa tanpa cinta kecerdasan itu berbahaya.","","None","",48094,"None","None","None","2019-09-12 14:20","None","None","None","None","None",550,"","1172153062678355969","","negative",13400,"Joko Widodo","jokowi"
"None","None","Selamat pagi. Mari mengantar kepergian Pak BJ Habibie dengan doa untuk keselamatannya, dengan kibaran bendera setengah tiang, dengan optimisme yang kuat untuk melanjutkan cita-citanya.","None","None","None","None","None","None","None","Selamat pagi. Mari mengantar kepergian Pak BJ Habibie dengan doa untuk keselamatannya, dengan kibaran bendera setengah tiang, dengan optimisme yang kuat untuk melanjutkan cita-citanya.","","None","",28026,"None","None","None","2019-09-12 04:06","None","None","None","None","None",390,"","1171998375564083201","","positive",5331,"Joko Widodo","jokowi"
"None","None","Bapak BJ Habibie menghembuskan napas terakhir di RSPAD Gatot Soebroto, magrib tadi. Bangsa ini kehilangan seorang putra terbaik, yang hidupnya didedikasikan bagi kemajuan Indonesia. Semoga kita dapat melanjutkan cita-cita Pak Habibie membawa Indonesia menjadi bangsa yang maju.","None","None","None","None","None","None","None","Bapak BJ Habibie menghembuskan napas terakhir di RSPAD Gatot Soebroto, magrib tadi. Bangsa ini kehilangan seorang putra terbaik, yang hidupnya didedikasikan bagi kemajuan Indonesia. Semoga kita dapat melanjutkan cita-cita Pak Habibie membawa Indonesia menjadi bangsa yang maju.","","None","",44376,"None","None","None","2019-09-11 13:36","None","None","None","None","None",675,"","1171779536385560577","","positive",16607,"Joko Widodo","jokowi"
"None","None","Innalillahi wa inna ilaihi rajiun. Selamat jalan Bapak BJ Habibie.","None","None","None","None","None","None","None","Innalillahi wa inna ilaihi rajiun. Selamat jalan Bapak BJ Habibie.","","None","",78065,"None","None","None","2019-09-11 11:54","None","None","None","None","None",1501,"","1171753906575011840","","neutral",34430,"Joko Widodo","jokowi"
